user_id,id_student,code_module,code_presentation,final_result,gender,age,ufv_field,ufv_course_code,ufv_course_name,ufv_level,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability
user8000,692474,BBB,2014J,Withdrawn,F,30,Creative Arts and Design,arts115,arts115 - Drawing I,Beginner,Lower Than A Level,40-50%,0,60,N
user3161,532114,CCC,2014J,Withdrawn,F,23,Business and Management,bus300,bus300 - HR Management,Senior,A Level or Equivalent,80-90%,0,120,N
user7226,649018,DDD,2014B,Fail,F,23,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,HE Qualification,,0,60,N
user0331,2498700,EEE,2013J,Distinction,M,21,Computer science,comp240,comp240 - Web Development,Medium,A Level or Equivalent,90-100%,0,60,N
user1223,484161,GGG,2014J,Pass,F,18,Creative Arts and Design,arts175,arts175 - 3D Modeling,Beginner,Lower Than A Level,90-100%,0,30,Y
user8470,133104,CCC,2014B,Pass,F,24,History and Culture,hist340,hist340 - Canadian History,Senior,Lower Than A Level,10-20,0,120,Y
user3472,573453,BBB,2013J,Withdrawn,F,18,Business and Management,bus240,bus240 - Strategic Management,Medium,Lower Than A Level,40-50%,0,60,N
user1864,547303,FFF,2013B,Distinction,F,27,Business and Management,bus260,bus260 - Project Management,Medium,Lower Than A Level,50-60%,1,90,N
user6308,275296,FFF,2014B,Pass,F,27,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,A Level or Equivalent,80-90%,0,60,N
user3901,592406,DDD,2013B,Pass,F,33,Business and Management,bus125,bus125 - Marketing Basics,Beginner,A Level or Equivalent,40-50%,0,60,N
user5871,630260,FFF,2014B,Distinction,F,20,Creative Arts and Design,arts320,arts320 - Design Fundamentals,Senior,Lower Than A Level,30-40%,0,60,N
user8973,517999,EEE,2013J,Pass,F,34,Business and Management,bus175,bus175 - Business Analytics,Beginner,A Level or Equivalent,60-70%,0,60,N
user7846,687301,DDD,2014J,Pass,F,26,Business and Management,bus240,bus240 - Strategic Management,Medium,A Level or Equivalent,20-30%,0,120,N
user2055,553716,DDD,2013J,Distinction,F,20,Business and Management,bus105,bus105 - Principles of Management,Beginner,A Level or Equivalent,90-100%,0,120,Y
user3166,532750,FFF,2013J,Distinction,F,25,Computer science,comp105,comp105 - Intro to Programming,Beginner,Lower Than A Level,70-80%,0,120,N
user8558,253859,GGG,2013J,Distinction,F,18,Computer science,comp300,comp300 - Data Mining,Senior,Lower Than A Level,80-90%,0,30,N
user3394,569035,CCC,2014J,Pass,F,20,Business and Management,bus240,bus240 - Strategic Management,Medium,A Level or Equivalent,70-80%,0,60,N
user2372,2296749,FFF,2013B,Fail,F,18,Business and Management,bus320,bus320 - Principles of Management,Senior,Lower Than A Level,40-50%,0,120,N
user7379,653551,DDD,2014J,Pass,F,27,Business and Management,bus285,bus285 - Business Law,Medium,HE Qualification,50-60%,0,60,N
user6818,602779,BBB,2014J,Pass,F,35,Media and Communications,media340,media340 - Media Writing,Senior,No Formal quals,50-60%,0,300,N
user1213,483074,BBB,2013B,Fail,F,27,Business and Management,bus320,bus320 - Principles of Management,Senior,Lower Than A Level,30-40%,0,120,N
user7893,689097,BBB,2014J,Distinction,F,18,Creative Arts and Design,arts230,arts230 - Interaction Design,Medium,A Level or Equivalent,50-60%,0,60,N
user3142,527689,FFF,2013J,Fail,M,32,Business and Management,bus230,bus230 - Entrepreneurship,Medium,A Level or Equivalent,80-90%,1,60,N
user8497,171896,DDD,2013B,Distinction,F,24,History and Culture,hist340,hist340 - Canadian History,Senior,A Level or Equivalent,40-50%,0,60,N
user5908,631197,BBB,2014B,Distinction,F,26,Creative Arts and Design,arts240,arts240 - Motion Graphics,Medium,A Level or Equivalent,10-20,0,60,Y
user0672,2432796,EEE,2014B,Pass,F,20,History and Culture,hist175,hist175 - Indigenous Histories,Beginner,Lower Than A Level,70-80%,0,60,N
user3397,569426,FFF,2013J,Pass,F,32,History and Culture,hist230,hist230 - Asian Civilizations,Medium,Lower Than A Level,10-20,0,60,Y
user6043,635591,BBB,2014B,Pass,F,23,Business and Management,bus155,bus155 - Operations Management,Beginner,A Level or Equivalent,40-50%,0,60,N
user4912,437565,DDD,2013J,Pass,F,28,Business and Management,bus210,bus210 - Corporate Finance,Medium,A Level or Equivalent,70-80%,0,60,N
user3873,591410,FFF,2013J,Withdrawn,F,21,Business and Management,bus320,bus320 - Principles of Management,Senior,Lower Than A Level,40-50%,0,120,Y
user4724,187601,BBB,2014B,Pass,F,27,Media and Communications,media115,media115 - Media Writing,Beginner,A Level or Equivalent,80-90%,0,135,N
user1055,412407,EEE,2014J,Withdrawn,F,21,Business and Management,bus175,bus175 - Business Analytics,Beginner,A Level or Equivalent,30-40%,0,60,N
user1517,529065,BBB,2013B,Distinction,F,23,Business and Management,bus285,bus285 - Business Law,Medium,Lower Than A Level,0-10%,0,60,N
user7741,683742,DDD,2014J,Fail,F,23,History and Culture,hist105,hist105 - World History,Beginner,A Level or Equivalent,40-50%,0,60,N
user7743,683779,FFF,2014J,Distinction,F,23,Computer science,comp115,comp115 - Data Structures,Beginner,Lower Than A Level,30-40%,0,60,Y
user5129,563754,DDD,2013J,Distinction,M,18,Media and Communications,media360,media360 - Public Speaking,Senior,HE Qualification,,0,60,N
user0456,263251,FFF,2013J,Pass,F,28,Media and Communications,media300,media300 - Content Strategy,Senior,A Level or Equivalent,60-70%,0,120,N
user0989,377695,BBB,2013B,Pass,F,19,Media and Communications,media275,media275 - Brand Storytelling,Medium,A Level or Equivalent,40-50%,0,180,N
user0126,292923,GGG,2013J,Fail,F,18,Media and Communications,media320,media320 - Communication Strategies,Senior,HE Qualification,80-90%,0,30,N
user5079,550269,BBB,2014B,Pass,F,20,Business and Management,bus175,bus175 - Business Analytics,Beginner,Lower Than A Level,10-20,1,120,N
user2121,555909,DDD,2013J,Pass,F,22,Business and Management,bus285,bus285 - Business Law,Medium,A Level or Equivalent,90-100%,0,60,N
user1179,476859,EEE,2014J,Distinction,F,33,Business and Management,bus300,bus300 - HR Management,Senior,A Level or Equivalent,60-70%,0,60,N
user5164,570186,BBB,2014B,Pass,F,25,Business and Management,bus260,bus260 - Project Management,Medium,Lower Than A Level,0-10%,0,60,N
user5914,631441,BBB,2014B,Withdrawn,F,21,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,Lower Than A Level,60-70%,0,60,N
user2608,247902,CCC,2014J,Withdrawn,F,27,Computer science,comp260,comp260 - Distributed Systems,Medium,Lower Than A Level,0-10%,0,60,N
user4071,598351,FFF,2013J,Withdrawn,F,20,Computer science,comp360,comp360 - Algorithms,Senior,A Level or Equivalent,0-10%,0,60,N
user2949,489966,FFF,2014J,Pass,F,26,Business and Management,bus340,bus340 - Financial Accounting,Senior,Lower Than A Level,10-20,0,120,N
user5375,612120,FFF,2014B,Pass,F,23,Business and Management,bus115,bus115 - Financial Accounting,Beginner,Lower Than A Level,80-90%,0,90,N
user8900,493988,GGG,2013J,Withdrawn,F,35,Business and Management,bus285,bus285 - Business Law,Medium,Lower Than A Level,30-40%,0,30,N
user3341,564898,FFF,2013J,Pass,F,19,Computer science,comp260,comp260 - Distributed Systems,Medium,A Level or Equivalent,70-80%,0,60,N
user8586,283798,DDD,2014J,Withdrawn,F,18,History and Culture,hist210,hist210 - Middle East History,Medium,A Level or Equivalent,50-60%,0,120,N
user1360,507685,EEE,2014J,Withdrawn,F,22,Media and Communications,media175,media175 - Visual Communication,Beginner,A Level or Equivalent,70-80%,0,60,N
user0794,165243,CCC,2014B,Withdrawn,F,19,Creative Arts and Design,arts360,arts360 - Digital Media,Senior,A Level or Equivalent,30-40%,0,90,N
user6259,173163,FFF,2014B,Pass,F,19,Computer science,comp340,comp340 - Data Structures,Senior,A Level or Equivalent,90-100%,0,60,N
user0308,2365101,GGG,2014B,Pass,F,20,History and Culture,hist340,hist340 - Canadian History,Senior,A Level or Equivalent,40-50%,0,30,Y
user3133,525877,FFF,2013J,Withdrawn,F,32,Creative Arts and Design,arts260,arts260 - Portfolio Studio,Medium,A Level or Equivalent,40-50%,0,60,N
user8077,694404,DDD,2014J,Pass,F,24,Business and Management,bus275,bus275 - Supply Chain,Medium,Lower Than A Level,10-20,0,240,Y
user4658,2638377,BBB,2013J,Pass,F,20,Creative Arts and Design,arts285,arts285 - Game Art,Medium,A Level or Equivalent,30-40%,0,60,N
user7035,639724,FFF,2014J,Distinction,F,20,Media and Communications,media360,media360 - Public Speaking,Senior,HE Qualification,50-60%,0,60,N
user2554,156788,CCC,2014J,Withdrawn,F,26,History and Culture,hist135,hist135 - Modern Europe,Beginner,HE Qualification,80-90%,0,60,N
user2605,243992,CCC,2014J,Distinction,F,18,Media and Communications,media340,media340 - Media Writing,Senior,A Level or Equivalent,0-10%,0,60,N
user2792,397590,FFF,2014J,Distinction,F,19,Creative Arts and Design,arts285,arts285 - Game Art,Medium,HE Qualification,10-20,0,90,N
user2016,552025,BBB,2014B,Pass,F,31,History and Culture,hist125,hist125 - Cultural Studies,Beginner,A Level or Equivalent,0-10%,2,120,N
user2432,2534033,DDD,2014B,Distinction,F,25,Computer science,comp135,comp135 - Databases,Beginner,A Level or Equivalent,60-70%,1,120,N
user4869,391153,BBB,2014B,Withdrawn,F,24,Computer science,comp285,comp285 - Cloud Computing,Medium,A Level or Equivalent,20-30%,0,120,N
user2204,558146,CCC,2014J,Pass,F,19,Business and Management,bus230,bus230 - Entrepreneurship,Medium,Lower Than A Level,70-80%,0,60,N
user3572,577648,CCC,2014J,Distinction,F,18,Computer science,comp260,comp260 - Distributed Systems,Medium,Lower Than A Level,50-60%,0,90,N
user1510,528261,EEE,2014J,Withdrawn,F,19,Creative Arts and Design,arts260,arts260 - Portfolio Studio,Medium,HE Qualification,50-60%,0,120,N
user5758,627244,BBB,2014B,Fail,F,28,Business and Management,bus320,bus320 - Principles of Management,Senior,A Level or Equivalent,60-70%,0,60,N
user3065,515417,FFF,2013B,Distinction,F,26,Media and Communications,media230,media230 - PR Fundamentals,Medium,Lower Than A Level,70-80%,0,60,N
user4514,1963287,BBB,2013J,Fail,F,20,History and Culture,hist240,hist240 - Public History,Medium,No Formal quals,0-10%,0,60,N
user1694,539710,BBB,2013B,Pass,F,26,Business and Management,bus105,bus105 - Principles of Management,Beginner,Lower Than A Level,40-50%,0,60,N
user1024,395107,EEE,2014J,Pass,F,29,Computer science,comp360,comp360 - Algorithms,Senior,Lower Than A Level,20-30%,0,60,N
user0983,371679,CCC,2014B,Fail,F,18,History and Culture,hist155,hist155 - History of Science,Beginner,Post Graduate Qualification,,0,60,N
user4224,604187,FFF,2013J,Fail,F,18,Computer science,comp275,comp275 - Computer Security,Medium,HE Qualification,0-10%,0,120,N
user4774,293992,BBB,2014B,Withdrawn,F,20,History and Culture,hist155,hist155 - History of Science,Beginner,A Level or Equivalent,90-100%,0,60,N
user5595,622604,BBB,2014B,Withdrawn,F,20,Business and Management,bus175,bus175 - Business Analytics,Beginner,A Level or Equivalent,80-90%,0,120,N
user4690,90361,BBB,2014B,Distinction,F,19,Media and Communications,media115,media115 - Media Writing,Beginner,HE Qualification,20-30%,0,60,N
user5994,633935,BBB,2014B,Distinction,F,19,Business and Management,bus320,bus320 - Principles of Management,Senior,Lower Than A Level,,0,60,N
user5780,627685,FFF,2014B,Fail,F,18,History and Culture,hist340,hist340 - Canadian History,Senior,A Level or Equivalent,0-10%,0,60,N
user0685,2522927,GGG,2014B,Distinction,F,19,Computer science,comp230,comp230 - Software Engineering,Medium,Lower Than A Level,50-60%,0,30,N
user0857,265958,BBB,2014B,Fail,M,18,Media and Communications,media155,media155 - Social Media,Beginner,Lower Than A Level,10-20,4,180,N
user1401,513005,BBB,2013B,Fail,F,25,Business and Management,bus275,bus275 - Supply Chain,Medium,Lower Than A Level,30-40%,1,180,N
user5472,617140,DDD,2013J,Withdrawn,F,18,Computer science,comp230,comp230 - Software Engineering,Medium,Lower Than A Level,90-100%,0,60,N
user4459,613418,BBB,2013J,Pass,F,24,Creative Arts and Design,arts360,arts360 - Digital Media,Senior,A Level or Equivalent,0-10%,0,60,N
user2957,491966,BBB,2013J,Pass,F,23,Creative Arts and Design,arts105,arts105 - Design Fundamentals,Beginner,A Level or Equivalent,60-70%,1,60,N
user0551,406682,GGG,2014B,Pass,F,28,Business and Management,bus125,bus125 - Marketing Basics,Beginner,Lower Than A Level,20-30%,0,30,N
user0960,359170,GGG,2014B,Distinction,F,18,Media and Communications,media340,media340 - Media Writing,Senior,HE Qualification,80-90%,0,30,N
user7642,679675,FFF,2014J,Pass,F,33,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,A Level or Equivalent,10-20,0,120,N
user8436,84299,DDD,2014J,Pass,F,23,Media and Communications,media260,media260 - Media Production,Medium,HE Qualification,90-100%,0,60,N
user5674,625027,DDD,2013J,Distinction,F,25,Business and Management,bus105,bus105 - Principles of Management,Beginner,A Level or Equivalent,80-90%,0,120,N
user0990,377759,BBB,2013B,Pass,F,18,Media and Communications,media210,media210 - Media Ethics,Medium,A Level or Equivalent,20-30%,1,120,Y
user2820,414028,FFF,2013B,Distinction,F,20,Computer science,comp175,comp175 - Computer Networks,Beginner,A Level or Equivalent,80-90%,0,60,N
user8780,429185,CCC,2014B,Pass,F,23,Business and Management,bus360,bus360 - Marketing Basics,Senior,A Level or Equivalent,,0,90,N
user0805,185240,GGG,2014B,Pass,F,22,Creative Arts and Design,arts260,arts260 - Portfolio Studio,Medium,Lower Than A Level,0-10%,0,30,N
user7820,686667,BBB,2014J,Fail,F,25,History and Culture,hist275,hist275 - Ancient Civilizations,Medium,Lower Than A Level,30-40%,0,60,N
user1203,480815,EEE,2013J,Pass,F,21,Computer science,comp105,comp105 - Intro to Programming,Beginner,HE Qualification,40-50%,0,60,N
user4268,605854,DDD,2013B,Pass,F,21,Media and Communications,media175,media175 - Visual Communication,Beginner,Lower Than A Level,50-60%,1,120,N
user8596,296411,CCC,2014B,Distinction,F,24,Computer science,comp155,comp155 - Operating Systems,Beginner,A Level or Equivalent,80-90%,0,30,N
user7436,655605,FFF,2014J,Fail,F,21,Media and Communications,media340,media340 - Media Writing,Senior,A Level or Equivalent,90-100%,0,120,N
user3404,570177,CCC,2014J,Pass,F,28,Computer science,comp300,comp300 - Data Mining,Senior,A Level or Equivalent,50-60%,0,120,N
user5161,569970,BBB,2014B,Distinction,F,21,Computer science,comp230,comp230 - Software Engineering,Medium,Lower Than A Level,40-50%,0,60,N
user1448,519222,EEE,2014J,Pass,F,18,History and Culture,hist175,hist175 - Indigenous Histories,Beginner,Lower Than A Level,10-20,0,60,N
user6223,102067,FFF,2014B,Pass,F,18,Computer science,comp210,comp210 - Machine Learning,Medium,A Level or Equivalent,80-90%,0,60,N
user1338,504936,CCC,2014B,Distinction,F,22,Computer science,comp275,comp275 - Computer Security,Medium,A Level or Equivalent,,0,60,N
user5371,611977,DDD,2013J,Distinction,F,28,Business and Management,bus275,bus275 - Supply Chain,Medium,A Level or Equivalent,60-70%,0,60,N
user3862,590812,FFF,2013J,Distinction,F,18,Creative Arts and Design,arts360,arts360 - Digital Media,Senior,Lower Than A Level,20-30%,0,120,N
user0655,2168833,GGG,2014B,Fail,F,19,Business and Management,bus300,bus300 - HR Management,Senior,Lower Than A Level,50-60%,0,30,N
user3121,523331,CCC,2014J,Withdrawn,F,21,Computer science,comp210,comp210 - Machine Learning,Medium,A Level or Equivalent,80-90%,0,30,N
user8693,376701,CCC,2014B,Distinction,F,20,Business and Management,bus360,bus360 - Marketing Basics,Senior,A Level or Equivalent,20-30%,0,90,N
user2057,553755,FFF,2013J,Pass,F,20,Business and Management,bus300,bus300 - HR Management,Senior,Lower Than A Level,90-100%,0,60,N
user2305,563877,BBB,2013B,Fail,F,22,Computer science,comp155,comp155 - Operating Systems,Beginner,A Level or Equivalent,20-30%,0,60,N
user1001,383828,GGG,2014B,Pass,F,21,Creative Arts and Design,arts285,arts285 - Game Art,Medium,Lower Than A Level,20-30%,0,30,N
user0940,349040,GGG,2014B,Pass,F,29,History and Culture,hist115,hist115 - Canadian History,Beginner,Lower Than A Level,0-10%,0,30,N
user4089,599037,BBB,2013J,Pass,F,31,Business and Management,bus285,bus285 - Business Law,Medium,Lower Than A Level,40-50%,0,60,Y
user1772,543408,GGG,2014J,Pass,M,18,History and Culture,hist210,hist210 - Middle East History,Medium,Lower Than A Level,20-30%,0,30,N
user5216,581459,FFF,2014B,Withdrawn,F,29,Business and Management,bus115,bus115 - Financial Accounting,Beginner,A Level or Equivalent,90-100%,0,60,N
user2684,314850,FFF,2013B,Fail,F,19,Computer science,comp210,comp210 - Machine Learning,Medium,Lower Than A Level,10-20,0,90,N
user8214,698432,FFF,2014J,Distinction,F,22,Computer science,comp115,comp115 - Data Structures,Beginner,Lower Than A Level,40-50%,0,60,N
user1551,532140,CCC,2014J,Pass,F,23,Computer science,comp260,comp260 - Distributed Systems,Medium,A Level or Equivalent,10-20,0,120,N
user7269,650357,FFF,2014J,Pass,F,33,Creative Arts and Design,arts285,arts285 - Game Art,Medium,Lower Than A Level,30-40%,0,120,N
user5177,572370,DDD,2013J,Pass,F,19,History and Culture,hist125,hist125 - Cultural Studies,Beginner,Lower Than A Level,70-80%,0,60,N
user4025,596390,DDD,2013B,Pass,F,20,Media and Communications,media175,media175 - Visual Communication,Beginner,Lower Than A Level,0-10%,2,180,N
user1560,532668,FFF,2013B,Distinction,F,22,Computer science,comp260,comp260 - Distributed Systems,Medium,Lower Than A Level,40-50%,0,140,Y
user2503,61118,FFF,2013B,Fail,F,20,Creative Arts and Design,arts320,arts320 - Design Fundamentals,Senior,A Level or Equivalent,70-80%,0,60,N
user3899,592317,FFF,2013J,Distinction,F,20,Business and Management,bus115,bus115 - Financial Accounting,Beginner,Lower Than A Level,30-40%,0,180,Y
user5775,627613,FFF,2014B,Pass,F,30,Media and Communications,media300,media300 - Content Strategy,Senior,Lower Than A Level,90-100%,0,60,Y
user2056,553729,FFF,2013J,Withdrawn,F,20,Business and Management,bus155,bus155 - Operations Management,Beginner,Lower Than A Level,50-60%,0,120,Y
user6832,604990,BBB,2014J,Fail,F,19,Business and Management,bus155,bus155 - Operations Management,Beginner,Lower Than A Level,30-40%,0,120,N
user6337,308850,DDD,2014B,Distinction,F,26,Business and Management,bus300,bus300 - HR Management,Senior,Lower Than A Level,50-60%,1,120,Y
user2706,337151,CCC,2014J,Distinction,F,23,Business and Management,bus285,bus285 - Business Law,Medium,A Level or Equivalent,30-40%,0,120,Y
